Tanggal,IN / OUT,Nomor GDN/GRN,Gudang,Dari/Kepada-Masking,Nama Barang,Merk/Jenis-Deleted,Satuan, Masuk, Keluar,Nilai, Jumlah,Berat,Total Berat
07-May-20,OUT,7.03,G1,Palang Merah Timor Leste,Kacamata,Krisbow,Pcs,,100,"Rp148,500","Rp14,850,000",0.03,3
07-May-20,OUT,7.03,G1,Palang Merah Timor Leste,Face Shield ,Mika Plastik,Pcs,,500,"Rp31,500","Rp15,750,000",0.04,20
07-May-20,OUT,7.03,G1,Palang Merah Timor Leste,Hazmat,Coverall,Pcs,,500,"Rp275,000","Rp137,500,000",0.08,40
07-May-20,OUT,7.03,G2,Palang Merah Timor Leste,Masker Respirator,NP306,Pcs,,500,"Rp50,000","Rp25,000,000",0.55,275
07-May-20,OUT,7.03,G5,Palang Merah Timor Leste,Wipol,,Pouch,,"5,004","Rp15,500","Rp77,562,000",0.78,3903.12
07-May-20,OUT,7.03,G1,PMI Provinsi Jawa Barat,Kantong Mayat,,Pcs,,25,"Rp200,750","Rp5,018,750",2.2,55
07-May-20,OUT,7.04,G7,Tim Bengkel,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
07-May-20,OUT,7.05,G5,Tim Logistik,Hand Sanitizer Saku,,Pcs,,10,"Rp26,000","Rp260,000",0.1,1
07-May-20,OUT,7.05,G7,Tim Logistik,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
08-May-20,OUT,8.01,G4,PMI Kota Jakarta Timur,Paket PHBS,,Paket,,"9,500","Rp51,500","Rp489,250,000",0.27,2565
08-May-20,IN,8.01,G2,Swasta,Masker Kain,,Pcs,"100,000",,"Rp7,000.00","Rp700,000,000",0.02,2000
08-May-20,OUT,8.02,G4,PMI Kota Jakarta Utara,Paket PHBS,,Paket,,"9,500","Rp51,500","Rp489,250,000",0.27,2565
08-May-20,OUT,8.02,G2,RS. IA Kemang Medical Care,Masker Bedah,3 Ply,Pcs,,"15,000","Rp7,000","Rp105,000,000",0.006,90
08-May-20,IN,8.02,G2,RS. IA Kemang Medical Care,Masker Kain,,Pcs,"15,000",,"Rp7,000.00","Rp105,000,000",0.02,300
08-May-20,OUT,8.03,G5,RS. PMI Bogor,Disinfektan 30 Liter,,Jerigen,,5,"Rp375,000","Rp1,875,000",30,150
08-May-20,OUT,8.04,G7,Tim Logistik,Mie Instan,Indomie,Pcs,,80,"Rp1,200","Rp96,000",0.085,6.8
08-May-20,OUT,8.04,G7,Tim Logistik,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
08-May-20,OUT,8.04,G7,Tim Logistik,Hemaviton Energy Drink,,Botol,,55,"Rp6,500","Rp357,500",0.15,8.25
08-May-20,OUT,8.05,G6,PMI Provinsi Banten,Kaporit,Tjiwi Kimia,Ember,,30,"Rp500,000","Rp15,000,000",15,450
08-May-20,OUT,8.06,G7,Tim Bengkel,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
08-May-20,OUT,8.08,G6,PMI Provinsi Jawa Timur,Kaporit,Tjiwi Kimia,Ember,,30,"Rp500,000","Rp15,000,000",15,450
08-May-20,OUT,8.09,G6,PMI Provinsi Jawa Barat,Kaporit,Tjiwi Kimia,Ember,,30,"Rp500,000","Rp15,000,000",15,450
08-May-20,OUT,8.1,G6,PMI Provinsi DI Yogyakarta,Kaporit,Tjiwi Kimia,Ember,,30,"Rp500,000","Rp15,000,000",15,450
08-May-20,OUT,8.11,G6,PMI Provinsi Jawa Tengah,Kaporit,Tjiwi Kimia,Ember,,30,"Rp500,000","Rp15,000,000",15,450
08-May-20,OUT,8.12,G6,PMI Provinsi Bali,Kaporit,Tjiwi Kimia,Ember,,30,"Rp500,000","Rp15,000,000",15,450
08-May-20,OUT,8.13,G4,PMI Provinsi Jawa Timur,Paket PHBS,,Paket,,"25,000","Rp51,500","Rp1,287,500,000",0.27,6750
08-May-20,OUT,8.15,G4,PMI Provinsi Jawa Barat,Paket PHBS,,Paket,,"8,000","Rp51,500","Rp412,000,000",0.27,2160
08-May-20,OUT,8.16,G1,Tim Logistik,Jas Hujan ,3 Layer,Pcs,,1,"Rp121,000","Rp121,000",0.8,0.8
08-May-20,OUT,8.17,G4,PMI Kota Jakarta Barat,Paket PHBS,,Paket,,"9,500","Rp51,500","Rp489,250,000",0.27,2565
08-May-20,OUT,8.18,G4,PMI Kota Tangerang Selatan,Paket PHBS,,Paket,,"11,000","Rp51,500","Rp566,500,000",0.27,2970
08-May-20,OUT,18.14,G4,PMI Provinsi Bali,Paket PHBS,,Paket,,"18,700","Rp51,500","Rp963,050,000",0.27,5049
09-May-20,IN,8.04,G2,Swasta,Masker N95,3M,Pcs,"9,000",,"Rp108,240","Rp974,160,000",0.04,360
09-May-20,IN,9.01,G2,Swasta,Masker Bedah,3 Ply,Pcs,"22,000",,"Rp7,000","Rp154,000,000",0.006,132
09-May-20,OUT,9.02,G3,PMI Kepulauan Seribu,Kompresor Set,Sanchin,Set,,2,"Rp3,200,000","Rp6,400,000",60,120
09-May-20,OUT,9.02,G3,PMI Kepulauan Seribu,Tandon Air 300 lt,300 Liter,Unit,,2,"Rp550,000","Rp1,100,000",5,10
09-May-20,OUT,9.02,G3,PMI Kepulauan Seribu,Kompresor Set,Sanchin,Set,,1,"Rp3,200,000","Rp3,200,000",60,60
09-May-20,OUT,9.03,G3,PMI Kepulauan Seribu,Tandon Air 300 lt,300 Liter,Unit,,2,"Rp550,000","Rp1,100,000",5,10
09-May-20,OUT,9.03,G4,PMI Kepulauan Seribu,Paket PHBS,,Paket,,"2,000","Rp51,500","Rp103,000,000",0.27,540
09-May-20,OUT,9.04,G7,Tim Bengkel,Mie Instan,Indomie,Pcs,,40,"Rp1,200","Rp48,000",0.085,3.4
09-May-20,OUT,9.04,G7,Tim Bengkel,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
09-May-20,OUT,9.05,G5,Tim Logistik,Hand Sanitizer Saku,,Pcs,,2,"Rp26,000","Rp52,000",0.1,0.2
11-May-20,IN,11.01,G2,Gudang Regional PMI_Serang,Rompi PMI,,Pcs,500,,"Rp150,000","Rp75,000,000",0.5,250
11-May-20,OUT,11.01,G2,Tim Depo,Masker Kain,,Pcs,,30,"Rp7,000.00","Rp210,000",0.02,0.6
11-May-20,OUT,11.01,G2,Tim Depo,Sarung Tangan Latex,Nitril,Pcs,,400,"Rp1,500","Rp600,000",0.006,2.4
11-May-20,OUT,11.01,G6,Tim Depo,Kaporit,Tjiwi Kimia,Ember,,50,"Rp500,000","Rp25,000,000",15,750
11-May-20,OUT,11.01,G7,Tim Depo,Mie Instan,Indomie,Pcs,,80,"Rp1,200","Rp96,000",0.085,6.8
11-May-20,OUT,11.01,G7,Tim Depo,Susu Vidoran,,Pcs,,120,"Rp3,000","Rp360,000",0.115,13.8
11-May-20,OUT,11.01,G7,Tim Depo,Buavita,250 ml,Pcs,,48,"Rp5,800","Rp278,400",0.25,12
11-May-20,OUT,11.01,G7,Tim Depo,Air Mineral Botol,,Botol,,48,"Rp1,500","Rp72,000",0.6,28.8
11-May-20,OUT,11.02,G5,Isi Ulang Tim Logistik,Hand Sanitizer 1 Liter,,Jerigen,,2,"Rp65,000","Rp130,000",1,2
11-May-20,OUT,11.03,G5,Isi Ulang Tim Logistik,Hand Sanitizer 1 Liter,,Jerigen,,2,"Rp65,000","Rp130,000",1,2
11-May-20,OUT,11.03,G4,MP PMI,Paket PHBS,,Paket,,150,"Rp51,500","Rp7,725,000",0.27,40.5
11-May-20,OUT,11.04,G5,MP PMI,Hand Sanitizer Saku,,Pcs,,300,"Rp26,000","Rp7,800,000",0.1,30
11-May-20,OUT,11.04,G5,MP PMI,Hand Sanitizer 1 Liter,,Jerigen,,150,"Rp65,000","Rp9,750,000",1,150
11-May-20,OUT,11.04,G7,MP PMI,Susu Vidoran,,Pcs,,"1,566","Rp3,000","Rp4,698,000",0.115,180.09
11-May-20,OUT,11.04,G2,Paket PHBS,Masker Kain,,Pcs,,"32,000","Rp7,000.00","Rp224,000,000",0.02,640
11-May-20,OUT,11.05,G5,Paspampres,Hand Sanitizer Saku,,Pcs,,3,"Rp26,000","Rp78,000",0.1,0.3
11-May-20,IN,11.05,G4,Produksi,Paket PHBS,,Paket,"10,800",,"Rp51,500","Rp51,500",0.27,2916
11-May-20,OUT,11.06,G7,Tim Bengkel,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
11-May-20,OUT,11.07,G5,Tim Logistik,Hand Sanitizer Saku,,Pcs,,2,"Rp26,000","Rp52,000",0.1,0.2
11-May-20,OUT,11.08,G5,Paspampres,Hand Sanitizer Saku,,Pcs,,2,"Rp26,000","Rp52,000",0.1,0.2
12-May-20,IN,12.01,G3,#ERROR!,Ventilator Type Mobile YH 830,,Set,15,,"Rp112,420,000","Rp1,686,300,000",33,495
12-May-20,IN,12.01,G3,#ERROR!,Ventilator Type YH 830,,Set,8,,"Rp112,420,000","Rp899,360,000",6,48
12-May-20,IN,12.01,G3,#ERROR!,Ventilator Type YH 730,,Set,7,,"Rp112,420,000","Rp786,940,000",6,42
12-May-20,OUT,12.01,G7,MP PMI,Susu Vivity,,Pcs,,120,"Rp13,000","Rp1,560,000",0.2,24
12-May-20,OUT,12.02,G7,Staff MP PMI,Susu Vivity,,Pcs,,40,"Rp13,000","Rp520,000",0.2,8
12-May-20,IN,12.02,G1,Swasta,Kacamata,,Pcs,500,,"Rp148,500","Rp74,250,000",0.03,15
12-May-20,IN,12.02,G2,Swasta,Masker Bedah,3 Ply,Pcs,"10,000",,"Rp7,000","Rp70,000,000",0.006,60
12-May-20,OUT,12.03,G2,Paspampres,Masker Bedah,3 Ply,Pcs,,100,"Rp7,000","Rp700,000",0.006,0.6
12-May-20,IN,12.03,G4,Produksi,Paket PHBS,,Paket,"6,900",,"Rp51,500","Rp51,500",0.27,1863
12-May-20,OUT,12.04,G5,RS. PMI Bogor,Disinfektan 30 Liter,,Jerigen,,10,"Rp375,000","Rp3,750,000",30,300
12-May-20,OUT,12.05,G7,MP PMI,Susu Vivity,,Pcs,,631,"Rp13,000","Rp8,203,000",0.2,126.2
12-May-20,OUT,12.06,G2,Paket PHBS,Masker Kain,,Pcs,,"20,000","Rp7,000.00","Rp140,000,000",0.02,400
12-May-20,OUT,12.07,G7,Tim Bengkel,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
12-May-20,OUT,12.08,G7,Tim Depo,Susu Vivity,,Pcs,,150,"Rp13,000","Rp1,950,000",0.2,30
12-May-20,OUT,12.09,G7,Tim Logistik,Mie Instan,Indomie,Pcs,,80,"Rp1,200","Rp96,000",0.085,6.8
12-May-20,OUT,12.1,G7,TNI AD,Susu Vivity,,Pcs,,610,"Rp13,000","Rp7,930,000",0.2,122
12-May-20,OUT,12.11,G7,TNI AL,Susu Vivity,,Pcs,,280,"Rp13,000","Rp3,640,000",0.2,56
13-May-20,IN,13.01,G5,Swasta,Hand Sanitizer Saku,,Pcs,"2,000",,"Rp26,000","Rp52,000,000",0.1,200
13-May-20,OUT,13.01,G4,PMI Provinsi Banten,Paket PHBS,,Paket,,"6,500","Rp51,500","Rp334,750,000",0.27,1755
13-May-20,OUT,13.02,G2,Individu,Masker Bedah,3 Ply,Pcs,,"2,000","Rp7,000","Rp14,000,000",0.006,12
13-May-20,IN,13.02,G1,Swasta,Hazmat,Coverall,Pcs,"1,750",,"Rp275,000","Rp481,250,000",0.08,140
13-May-20,IN,13.03,G2,Swasta,Masker Kain,,Pcs,49,,"Rp7,000.00","Rp343,000",0.02,0.98
13-May-20,IN,13.03,G5,Swasta,Hand Sanitizer 5 Liter,,Jerigen,200,,"Rp250,000","Rp250,000",5,1000
13-May-20,OUT,13.03,G7,Tim Gunner,Susu Vivity,,Pcs,,370,"Rp13,000","Rp4,810,000",0.2,74
13-May-20,OUT,13.03,G7,Tim Gunner,Vitamin - Golden Kirei,,Botol,,37,"Rp30,000","Rp1,110,000",0.2,7.4
13-May-20,IN,13.04,G1,Swasta,Hazmat,Coverall,Pcs,"1,500",,"Rp275,000","Rp412,500,000",0.08,120
13-May-20,OUT,13.04,G2,UUD PMI DKI Jakarta,Masker Bedah,3 Ply,Pcs,,"20,000","Rp7,000","Rp140,000,000",0.006,120
13-May-20,IN,13.05,G7,Swasta,Hansaplast ,,Pcs,"2,500",,"Rp30,000","Rp75,000,000",0.02,50
13-May-20,OUT,13.05,G2,Paket PHBS,Masker Kain,,Pcs,,"15,000","Rp7,000.00","Rp105,000,000",0.02,300
13-May-20,IN,13.06,G1,Swasta,Hazmat,Coverall,Pcs,998,,"Rp275,000","Rp274,450,000",0.08,79.84
13-May-20,IN,13.06,G2,Swasta,Masker Bedah,3 Ply,Pcs,950,,"Rp7,000","Rp6,650,000",0.006,5.7
13-May-20,OUT,13.06,G7,Tim Bengkel,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
13-May-20,OUT,13.07,G2,Tim Logistik,Sarung Tangan Latex,Nitril,Pcs,,100,"Rp1,500","Rp150,000",0.006,0.6
13-May-20,OUT,13.07,G7,Tim Logistik,Susu Vivity,,Pcs,,500,"Rp13,000","Rp6,500,000",0.2,100
13-May-20,IN,13.07,G2,Swasta,Masker Bedah,3 Ply,Pcs,"5,000",,"Rp7,000","Rp35,000,000",0.006,30
13-May-20,IN,13.08,G2,Swasta,Masker N95,3M,Pcs,"5,000",,"Rp108,240","Rp541,200,000",0.04,200
13-May-20,IN,13.09,G7,Swasta,Vitamin - Golden Kirei,,Botol,504,,"Rp30,000","Rp15,120,000",0.2,100.8
13-May-20,IN,13.1,G4,Produksi,Paket PHBS,,Paket,"4,950",,"Rp51,500","Rp51,500",0.27,1336.5
14-May-20,IN,14.01,G3,Swasta,Sprayer,Manual,Unit,300,,"Rp650,000","Rp195,000,000",7.3,2190
14-May-20,OUT,14.01,G2,UDD PMI Pusat,Masker Bedah,3 Ply,Pcs,,"100,000","Rp7,000","Rp700,000,000",0.006,600
14-May-20,IN,14.02,G3,Swasta,Sprayer,Manual,Unit,200,,"Rp650,000","Rp130,000,000",7.3,1460
14-May-20,OUT,14.02,G7,Tim Gunner,Vitamin - Golden Kirei,,Botol,,10,"Rp30,000","Rp300,000",0.2,2
14-May-20,OUT,14.02,G1,Tim Logistik,Sepatu Boot,AP Boot,Pasang,,3,"Rp165,000","Rp495,000",1.8,5.4
14-May-20,IN,14.03,G1,Swasta,Hazmat,Coverall,Pcs,"1,906",,"Rp275,000","Rp524,150,000",0.08,152.48
14-May-20,IN,14.03,G2,Swasta,Sarung Tangan Latex,Nitril,Pcs,"10,000",,"Rp1,500","Rp15,000,000",0.006,60
14-May-20,OUT,14.03,G7,Tim Logistik,Hemaviton Energy Drink,,Botol,,100,"Rp6,500","Rp650,000",0.15,15
14-May-20,IN,14.04,G1,Swasta,Hazmat,Coverall,Pcs,98,,"Rp275,000","Rp26,950,000",0.08,7.84
14-May-20,OUT,14.04,G7,Tim Depo,Vitamin - Golden Kirei,,Botol,,15,"Rp30,000","Rp450,000",0.2,3
14-May-20,IN,14.05,G2,Non profit organization,Masker Kain,,Pcs,"10,000",,"Rp7,000.00","Rp70,000,000",0.02,200
14-May-20,OUT,14.05,G7,Tim Bengkel,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
14-May-20,OUT,14.05,G7,Tim Logistik,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
14-May-20,IN,14.05,G3,Swasta,Sprayer,Manual,Unit,197,,"Rp650,000","Rp128,050,000",7.3,1438.1
14-May-20,OUT,14.05,G2,Tim Packing,Sarung Tangan Latex,Nitril,Pcs,,200,"Rp1,500","Rp300,000",0.006,1.2
14-May-20,OUT,14.06,G5,Paspampres,Hand Sanitizer 1 Liter,,Jerigen,,11,"Rp65,000","Rp715,000",1,11
14-May-20,OUT,14.06,G6,Paspampres,Sabun Marina,Marina,Pouch,,12,"Rp20,000","Rp240,000",0.43,5.16
14-May-20,OUT,14.06,G7,Paspampres,Vitamin - Golden Kirei,,Botol,,42,"Rp30,000","Rp1,260,000",0.2,8.4
14-May-20,OUT,14.06,G7,Paspampres,Food Kit,,Paket,,200,"Rp24,900","Rp4,980,000",1.175,235
14-May-20,OUT,14.06,G7,Staff MP PMI,Hygiene Kit,,Paket,,1,"Rp220,000","Rp220,000",1.5,1.5
14-May-20,OUT,14.07,G7,MP PMI,Vitamin - Golden Kirei,,Botol,,12,"Rp30,000","Rp360,000",0.2,2.4
14-May-20,IN,14.08,G1,Swasta,Hazmat,Coverall,Pcs,"1,998",,"Rp275,000","Rp549,450,000",0.08,159.84
14-May-20,OUT,14.08,G7,MP PMI,Vitamin - Golden Kirei,,Botol,,139,"Rp30,000","Rp4,170,000",0.2,27.8
14-May-20,IN,14.09,G1,Swasta,Hazmat,Coverall,Pcs,100,,"Rp275,000","Rp27,500,000",0.08,8
14-May-20,OUT,14.09,G2,Paket PHBS,Masker Kain,,Pcs,,"25,000","Rp7,000.00","Rp175,000,000",0.02,500
14-May-20,OUT,14.09,G6,Paket PHBS,Sabun Lifebouy,Lifebouy,Pcs,,"12,240","Rp3,000","Rp36,720,000",0.06,734.4
14-May-20,IN,14.1,G1,Swasta,Sarung Tangan Karet,Krisbow,Pasang,400,,"Rp150,000","Rp60,000,000",0.08,32
14-May-20,IN,14.1,G2,Swasta,Sarung Tangan Latex,Nitril,Pcs,"3,000",,"Rp1,500","Rp4,500,000",0.006,18
14-May-20,OUT,14.1,G6,Tim Depo,Kaporit,Tjiwi Kimia,Ember,,50,"Rp500,000","Rp25,000,000",15,750
14-May-20,IN,14.11,G4,Produksi,Paket PHBS,,Paket,"6,150",,"Rp51,500","Rp51,500",0.27,1660.5
14-May-20,OUT,14.11,G1,Tim Logistik,Sarung Tangan Karet,Krisbow,Pasang,,6,"Rp150,000","Rp900,000",0.08,0.48
14-May-20,IN,14.12,G7,Produksi,Food Kit,,Paket,"1,650",,"Rp24,900","Rp41,085,000",1.175,1938.75
14-May-20,OUT,14.12,G7,Tim Posko,Vitamin - Golden Kirei,,Botol,,50,"Rp30,000","Rp1,500,000",0.2,10
14-May-20,OUT,14.13,G7,TNI AD,Vitamin - Golden Kirei,,Botol,,65,"Rp30,000","Rp1,950,000",0.2,13
14-May-20,OUT,14.14,G7,TNI AL,Vitamin - Golden Kirei,,Botol,,30,"Rp30,000","Rp900,000",0.2,6
14-May-20,OUT,14.15,G7,Individu,Hansaplast ,,Pcs,,5,"Rp30,000","Rp150,000",0.02,0.1
15-May-20,OUT,15.01,G2,Tim Gunner,Masker Kain,,Pcs,,64,"Rp7,000.00","Rp448,000",0.02,1.28
15-May-20,IN,15.02,G1,Swasta,Face Shield ,Mika Plastik,Pcs,200,,"Rp31,500","Rp6,300,000",0.04,8
15-May-20,OUT,15.02,G1,Tim Gunner,Sarung Tangan Karet,Krisbow,Pasang,,64,"Rp150,000","Rp9,600,000",0.08,5.12
15-May-20,OUT,15.02,G1,Tim Gunner,Kacamata,Krisbow,Pcs,,64,"Rp148,500","Rp9,504,000",0.03,1.92
15-May-20,IN,15.03,G3,Swasta,Sprayer,Manual,Unit,303,,"Rp650,000","Rp196,950,000",7.3,2211.9
15-May-20,OUT,15.03,G1,Tim Logistik,Sepatu Boot,AP Boot,Pasang,,3,"Rp165,000","Rp495,000",1.8,5.4
15-May-20,OUT,15.03,G7,Tim Logistik,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
15-May-20,IN,15.04,G5,Swasta,Tisu Basah Disinfektan,Lapin,Pack,"7,200",,"Rp35,000","Rp252,000,000",0.1,720
15-May-20,OUT,15.04,G5,Isi Ulang Tim Logistik,Hand Sanitizer 1 Liter,,Jerigen,,2,"Rp65,000","Rp130,000",1,2
15-May-20,OUT,15.05,G7,Lingkungan PMI,Food Kit,,Paket,,200,"Rp24,900","Rp4,980,000",1.175,235
15-May-20,IN,15.05,G5,PMI Kota Bekasi,Wipol,780 ml,Pouch,"5,004",,"Rp15,500","Rp77,562,000",0.78,3903.12
15-May-20,OUT,15.06,G2,Paket PHBS,Masker Kain,,Pcs,,"11,936","Rp7,000.00","Rp83,552,000",0.02,238.72
15-May-20,OUT,15.06,G6,Paket PHBS,Sabun Lifebouy,Lifebouy,Pcs,,"12,240","Rp3,000","Rp36,720,000",0.06,734.4
15-May-20,IN,15.06,G4,Produksi,Paket PHBS,,Paket,"4,050",,"Rp51,500","Rp51,500",0.27,1093.5
15-May-20,OUT,15.07,G7,Paspampres,Food Kit,,Paket,,150,"Rp24,900","Rp3,735,000",1.175,176.25
15-May-20,OUT,15.08,G3,RS. PMI Bogor,Ventilator Type Mobile YH 830,,Set,,9,"Rp112,420,000","Rp1,011,780,000",33,297
15-May-20,OUT,15.09,G7,Tim Bengkel,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
16-May-20,OUT,16.01,G2,Paket PHBS,Masker Kain,,Pcs,,"16,000","Rp7,000.00","Rp112,000,000",0.02,320
16-May-20,OUT,16.01,G6,Paket PHBS,Sabun Lifebouy,Lifebouy,Pcs,,"12,240","Rp3,000","Rp36,720,000",0.06,734.4
16-May-20,IN,16.01,G4,Produksi,Paket PHBS,,Paket,"6,000",,"Rp51,500","Rp51,500",0.27,1620
16-May-20,OUT,16.02,G2,RS. PMI Bogor,Masker Bedah,3 Ply,Pcs,,"150,000","Rp7,000","Rp1,050,000,000",0.006,900
16-May-20,OUT,16.02,G2,RS. PMI Bogor,Masker N95,3M,Pcs,,"5,000","Rp108,240","Rp541,200,000",0.04,200
16-May-20,OUT,16.02,G2,RS. PMI Bogor,Sarung Tangan Latex,Nitril,Pcs,,"10,000","Rp1,500","Rp15,000,000",0.006,60
16-May-20,OUT,16.03,G6,PMI Provinsi Jawa Timur,Kaporit,Tjiwi Kimia,Ember,,10,"Rp500,000","Rp5,000,000",15,150
16-May-20,OUT,16.04,G6,PMI Provinsi Jawa Tengah,Kaporit,Tjiwi Kimia,Ember,,10,"Rp500,000","Rp5,000,000",15,150
16-May-20,OUT,16.05,G6,PMI Provinsi Sumatera Barat,Kaporit,Tjiwi Kimia,Ember,,10,"Rp500,000","Rp5,000,000",15,150
16-May-20,OUT,16.06,G7,Tim Logistik,Hemaviton Energy Drink,,Botol,,50,"Rp6,500","Rp325,000",0.15,7.5
17-May-20,OUT,17.01,G6,TNI AL,Sabun Marina,Marina,Pouch,,5,"Rp20,000","Rp100,000",0.43,2.15
18-May-20,IN,18.01,G7,#ERROR!,Paket Sembako,,Paket,176,,"Rp100,000","Rp17,600,000",4,704
18-May-20,OUT,18.01,G1,Tim Depo,Sarung Tangan Karet,Krisbow,Pasang,,15,"Rp150,000","Rp2,250,000",0.08,1.2
18-May-20,OUT,18.01,G6,Tim Depo,Kaporit,Tjiwi Kimia,Ember,,50,"Rp500,000","Rp25,000,000",15,750
18-May-20,OUT,18.01,G7,Tim Depo,Susu Vidoran,,Pcs,,120,"Rp3,000","Rp360,000",0.115,13.8
18-May-20,OUT,18.01,G7,Tim Depo,Buavita,250 ml,Pcs,,144,"Rp5,800","Rp835,200",0.25,36
18-May-20,OUT,18.01,G7,Tim Depo,Air Mineral Botol,,Botol,,72,"Rp1,500","Rp108,000",0.6,43.2
18-May-20,IN,18.02,G2,Non profit organization,Masker Bedah,3 Ply,Pcs,"50,000",,"Rp7,000","Rp350,000,000",0.006,300
18-May-20,OUT,18.02,G7,Tim Gunner,Air Mineral Botol,,Botol,,480,"Rp1,500","Rp720,000",0.6,288
18-May-20,OUT,18.03,G1,PMI Kabupaten Ciamis,Hazmat,Coverall,Pcs,,30,"Rp275,000","Rp8,250,000",0.08,2.4
18-May-20,OUT,18.03,G4,PMI Kabupaten Ciamis,Paket PHBS,,Paket,,"1,200","Rp51,500","Rp61,800,000",0.27,324
18-May-20,IN,18.04,G1,Pemerintah,Face Shield ,Mika Plastik,Pcs,10,,"Rp31,500","Rp315,000",0.04,0.4
18-May-20,OUT,18.04,G1,PMI Kabupaten Sikka,Hazmat,Coverall,Pcs,,30,"Rp275,000","Rp8,250,000",0.08,2.4
18-May-20,IN,18.04,G4,Produksi,Paket PHBS,,Paket,"2,550",,"Rp51,500","Rp51,500",0.27,688.5
18-May-20,IN,18.05,G2,Swasta,Masker Bedah,3 Ply,Pcs,"50,000",,"Rp7,000","Rp350,000,000",0.006,300
18-May-20,IN,18.05,G2,Swasta,Sarung Tangan Latex,Nitril,Pcs,"20,000",,"Rp1,500","Rp30,000,000",0.006,120
18-May-20,IN,18.05,G2,Swasta,Masker Bedah,3 Ply,Pcs,"10,000",,"Rp7,000","Rp70,000,000",0.006,60
18-May-20,IN,18.05,G2,Swasta,Masker N95,3M,Pcs,"5,000",,"Rp108,240","Rp541,200,000",0.04,200
18-May-20,IN,18.06,G7,#ERROR!,Paket Sembako,,Paket,174,,"Rp100,000","Rp17,400,000",4,696
18-May-20,OUT,18.06,G7,Tim Bengkel,Air Mineral Botol,,Botol,,24,"Rp1,500","Rp36,000",0.6,14.4
18-May-20,IN,18.07,G1,Pemerintah,Hazmat,Coverall,Pcs,100,,"Rp275,000","Rp27,500,000",0.08,8
18-May-20,IN,18.07,G2,Pemerintah,Masker N95,3M,Pcs,100,,"Rp108,240","Rp10,824,000",0.04,4
18-May-20,IN,18.07,G2,Pemerintah,Masker Bedah,3 Ply,Pcs,"1,000",,"Rp7,000","Rp7,000,000",0.006,6
18-May-20,OUT,18.07,G7,Tim Logistik,Mie Instan,Indomie,Pcs,,80,"Rp1,200","Rp96,000",0.085,6.8
18-May-20,OUT,18.08,G2,Paket PHBS,Masker Kain,,Pcs,,"5,000","Rp7,000.00","Rp35,000,000",0.02,100
19-May-20,IN,19.01,G7,Swasta,Koko Krunch,,Box,"12,000",,"Rp36,000","Rp432,000,000",0.15,1800
19-May-20,IN,19.01,G7,Swasta,Nescafe,,Botol,"72,000",,"Rp8,000","Rp576,000,000",0.22,15840
19-May-20,OUT,19.01,G2,Swasta,Masker Respirator,NP306,Pcs,,5,"Rp50,000","Rp250,000",0.55,2.75
19-May-20,IN,19.02,G7,Swasta,Susu Beruang,,Pcs,"4,500",,"Rp8,000","Rp36,000,000",0.6,2700
19-May-20,IN,19.02,G7,Swasta,Susu Beruang,,Pcs,690,,"Rp8,000","Rp5,520,000",0.6,414
19-May-20,OUT,19.02,G3,Swasta,Terpal,,Lembar,,10,,,,0
19-May-20,OUT,19.02,G2,Swasta,Sarung Tangan Latex,Nitril,Pcs,,200,"Rp1,500","Rp300,000",0.006,1.2
19-May-20,IN,19.03,G2,Swasta,Masker Bedah,3 Ply,Pcs,"300,600",,"Rp7,000","Rp2,104,200,000",0.006,0
19-May-20,OUT,19.03,G2,Wisma PMI,Sarung Tangan Latex,Nitril,Pcs,,200,"Rp1,500","Rp300,000",0.006,1.2
19-May-20,OUT,19.04,G2,RS. Prikasih,Masker Bedah,3 Ply,Pcs,,"2,500","Rp7,000","Rp17,500,000",0.006,15
19-May-20,OUT,19.05,G1,PMI Kabupaten Bogor,Hazmat,Coverall,Pcs,,30,"Rp275,000","Rp8,250,000",0.08,2.4
19-May-20,OUT,19.06,G7,PMI Provinsi DKI Jakarta,Koko Krunch,,Box,,"1,500","Rp36,000","Rp54,000,000",0.15,225
19-May-20,OUT,19.07,G7,PMI Provinsi Jawa Barat,Koko Krunch,,Box,,"5,000","Rp36,000","Rp180,000,000",0.15,750
19-May-20,OUT,19.08,G2,Donasi - Gajah Tunggal Grup,Masker Bedah,3 Ply,Pcs,,600,"Rp7,000","Rp4,200,000",0.006,3.6
